source_id,ra,dec,pmra,pmdec,bp_rp,phot_g_mean_mag,l,b,parallax,parallax_over_error,phi1,phi2,pmphi1,pmphi2,probability
6513507299557118976,342.4867192388371,-51.58732193952299,6.79695,-5.745308,0.57007,19.649405,337.677508,-56.549738,0.255474,0.763926,10.251354,0.8862,-5.791352,0.790172,1.2E-5
6516741787889941504,338.8951655925314,-50.63272645430669,6.833221,-5.538756,0.823698,17.637162,341.265099,-55.156481,0.296096,3.428721,12.672712,0.522919,-5.925871,0.188695,1.0E-6
6513521073517630080,342.4312773055285,-51.232540117667554,6.730775,-5.615434,0.588919,19.41538,338.241936,-56.725008,-0.097881,-0.347986,10.365127,0.548378,-5.698953,0.667929,1.04E-4
6513526605435470080,342.0370212927545,-51.277348508111196,6.211303,-4.528264,0.728419,20.551272,338.429005,-56.49633,-1.630296,-2.118974,10.595105,0.648419,-4.959966,-0.310056,0.990137
6513531931195065088,342.02586420245177,-51.1554485468872,7.032454,-5.782973,0.708624,19.255473,338.618901,-56.559093,0.215114,0.837839,10.630103,0.531441,-6.049116,0.717917,0.0
6516765010776595328,339.02438405644557,-50.490060311975775,6.369904,-5.676972,0.597014,19.784434,341.411945,-55.298178,-0.137459,-0.378869,12.632403,0.363335,-5.511645,0.459096,0.006798
6516771371624716288,339.12498306025736,-50.41175178514928,6.430839,-5.769835,0.962542,16.182347,341.476329,-55.392491,0.016281,0.379332,12.591848,0.270649,-5.590757,0.541336,0.001217
6516787791283292416,338.3561495415897,-50.486488534218466,5.794492,-5.058799,0.706701,20.088992,341.7787,-54.928358,-0.207614,-0.463883,13.042189,0.476706,-4.814864,-0.041414,0.99941
6516789852867404544,338.5533798238001,-50.521253086112246,5.842394,-5.06423,0.624205,18.916417,341.620284,-55.021514,-0.329381,-1.692968,12.912021,0.475258,-4.855374,-0.031029,0.998885
6516793460639964544,338.4420967629418,-50.49439074966427,6.717972,-5.700338,0.694735,19.957446,341.720866,-54.972508,0.756943,1.90098,12.987469,0.469068,-5.877181,0.326126,2.0E-6
6516798889478551552,338.27775208985867,-50.558418043020374,6.606364,-5.647852,0.573223,19.31335,341.710551,-54.850116,0.605408,2.592843,13.069939,0.559701,-5.762287,0.290387,2.4E-5
6516799679752773248,338.28251544396767,-50.47209225832039,5.955032,-5.218545,0.75476,20.638348,341.839728,-54.894121,-0.277921,-0.320272,13.091204,0.47598,-5.016316,0.060104,0.986472
6516807857370631680,338.40018464723937,-50.32030081029519,6.184692,-5.132084,0.710492,20.327498,342.009564,-55.032543,-0.126613,-0.195099,13.061559,0.309282,-5.20788,-0.077588,0.667016
6516815519592218112,338.6738273116431,-50.38611795134118,5.855528,-5.237091,0.770208,20.512038,341.762063,-55.154023,-0.00179,-0.002429,12.875563,0.324217,-4.9107,0.14104,0.998523
6516823113094551040,338.85484782620546,-50.24516285122357,6.705909,-5.897422,0.60307,18.752564,341.880243,-55.323403,0.322396,1.922288,12.802977,0.157,-5.901424,0.559647,1.0E-6
6516826759521472256,338.8111410432055,-50.0627487263505,6.654623,-5.28142,0.727481,19.825782,342.185098,-55.386838,-0.588635,-1.379301,12.879698,-0.010848,-5.685139,-0.025648,2.92E-4
6516837922141932928,338.21456833311646,-50.07776147054331,6.276892,-5.872067,0.563449,18.906784,342.480542,-55.042694,-0.155808,-0.72289,13.243463,0.109647,-5.509967,0.586038,0.009349
6575920076381107968,322.12114405541354,-45.59502502934127,5.316687,-6.642764,0.893488,20.66348,354.241362,-46.044072,0.183742,0.131258,24.909389,0.086998,-5.573997,0.045332,0.002027
6575922584642330112,322.23677984237446,-45.50082049248108,5.22895,-6.709975,0.566482,19.43159,354.362202,-46.135773,0.192997,0.525432,24.882584,-0.034303,-5.523695,0.156814,0.004638
6501969638715850368,351.3827003927738,-50.64815708324061,7.417268,-4.672879,0.605766,19.096463,331.912826,-61.370715,0.40853,1.700417,4.903668,-0.965348,-5.827834,0.555567,4.0E-6
6502021968597077376,350.21434428868463,-50.5097821633905,7.124955,-4.7766,0.700313,19.778191,333.220567,-60.956247,-0.008628,-0.026533,5.656634,-1.018227,-5.598354,0.56752,0.00106
6502092028103536768,348.77608976976614,-52.478454625192704,7.374573,-4.980712,0.692262,20.38863,331.719153,-58.928413,0.646736,1.211526,6.285045,1.051113,-5.938608,0.617132,0.0
6502105875078567296,348.6301619293743,-52.11968393530856,7.45779,-5.254803,0.636605,20.153579,332.334948,-59.118756,0.169615,0.355979,6.424481,0.708706,-6.065685,0.854711,0.0
6502114812907219200,349.0786830232017,-52.08771320004399,7.586446,-5.09216,0.780095,18.358925,331.998711,-59.336304,0.28332,2.020915,6.15618,0.638386,-6.149688,0.724593,0.0
6502123162323684864,349.17557323663596,-51.958151846490466,7.276386,-4.775382,0.798301,17.961235,332.094618,-59.47031,0.221585,2.119527,6.114822,0.501893,-5.794787,0.461527,9.0E-6
6502158587214101504,348.25839444650626,-51.92946323964618,6.432305,-4.448691,0.750822,20.078547,332.911148,-59.087579,0.623455,1.309165,6.678556,0.553893,-4.948687,0.165755,0.997315
6502175075594305536,347.7626933992741,-51.787747483717,7.129203,-5.184117,0.562041,19.567574,333.519887,-58.962457,-0.424185,-1.527243,7.002673,0.460269,-5.769166,0.735083,1.9E-5
6502177274615225984,347.8012071600586,-51.69397918630853,7.225616,-5.099589,0.587408,18.968938,333.621727,-59.043763,-0.086635,-0.460894,6.993628,0.36394,-5.849384,0.639249,2.0E-6
6502184734973382016,348.343541678185,-51.76072955944655,7.224549,-4.653654,0.898743,20.711212,333.07767,-59.242346,0.640662,0.715724,6.651471,0.379237,-5.758889,0.257152,2.7E-5
6502215761817932800,349.3832607809328,-51.830447371966905,7.648518,-5.304844,0.647773,18.534309,332.09177,-59.651233,0.018701,0.122788,6.005006,0.3581,-6.225267,0.956612,0.0
6502235480011975808,348.8204842858207,-51.6353625028981,7.363656,-5.445128,0.552698,19.126249,332.850912,-59.541968,0.05661,0.276992,6.376993,0.212604,-5.989255,1.06937,0.0
6502250293355180800,349.50176577461673,-51.49830082620574,7.661587,-5.076811,0.834784,20.451847,332.452034,-59.939113,-0.493445,-0.698428,5.97612,0.019146,-6.201809,0.736654,0.0
6502261455973356928,349.30120840726727,-51.29220703706212,7.142247,-5.098615,0.678335,19.588689,332.920133,-59.996101,-0.116469,-0.324377,6.127545,-0.168483,-5.69862,0.802316,1.42E-4
6502273825479223680,348.85489025152197,-51.1272381131721,7.371591,-4.682909,0.722267,19.04221,333.545685,-59.910719,0.351241,1.584902,6.427156,-0.293494,-5.887297,0.309217,1.0E-6
6502289905836673792,348.46104756131035,-51.39357795025914,7.444327,-5.070566,0.6779,19.071236,333.500639,-59.548555,-0.125725,-0.58541,6.633,0.00535,-6.031648,0.644135,0.0
6502315538202150656,348.0500219147405,-51.04292034747032,7.267742,-4.697729,0.69899,19.33555,334.353797,-59.599193,-0.140697,-0.451588,6.939642,-0.303212,-5.817771,0.251968,8.0E-6
6502337356637622656,348.2215817846065,-50.94646191464191,6.995854,-4.763848,0.692621,20.39699,334.350115,-59.743969,0.170707,0.30043,6.847356,-0.414779,-5.55191,0.374522,0.002475
6502382333533983104,347.3068262169076,-51.49543767731662,7.244272,-5.066155,0.581882,19.755267,334.308395,-58.950779,0.43785,1.361093,7.328243,0.216374,-5.883393,0.547379,1.0E-6
6502384841794895872,347.12920580070494,-51.47814867105679,7.469787,-5.415241,0.593898,19.172982,334.476048,-58.87979,-0.04267,-0.193291,7.440186,0.217275,-6.170482,0.835596,0.0
6502467202086695552,346.71716852689974,-50.9303187262534,7.371876,-5.202122,0.646829,19.582138,335.60656,-59.044103,0.35504,1.220105,7.785878,-0.279978,-6.055611,0.588131,0.0
6502468301598300416,347.0069040704187,-50.97432053241116,7.221261,-5.351269,0.794538,20.480289,335.310329,-59.154136,-0.534703,-0.856326,7.598564,-0.267107,-5.919211,0.792359,0.0
6502482973206671872,346.31530803100634,-50.81397038888259,7.129362,-5.208757,0.72471,20.1243,336.095737,-58.924464,0.194413,0.415353,8.055695,-0.351027,-5.834977,0.591394,3.0E-6
6502579489712060672,346.9147788563123,-50.43895094362445,6.819261,-4.880072,0.630551,19.502232,336.183133,-59.456678,-0.05259,-0.174438,7.744894,-0.785387,-5.44731,0.376889,0.024962
6502611100671599360,347.27662161926844,-50.128630308609395,6.889398,-5.036632,0.578654,18.847952,336.358792,-59.833344,0.143267,0.782832,7.567697,-1.129432,-5.526404,0.55196,0.005795
6502615228136349440,347.15235309389374,-50.056696918435776,6.956518,-4.949356,1.231306,13.639807,336.570366,-59.818462,0.072599,4.567917,7.658067,-1.187458,-5.583512,0.441224,0.00127
6502673257437733120,349.69295011043545,-50.660201786715,7.00314,-4.943341,0.584443,19.375136,333.479685,-60.615328,0.534175,1.962328,5.966233,-0.827457,-5.521327,0.697155,0.010008
6502681301912751360,349.7503351426131,-50.52306215469266,7.155888,-4.891546,0.992761,15.777831,333.62757,-60.737349,0.117714,3.544185,5.947742,-0.968144,-5.663358,0.629914,2.38E-4
6502688581881276800,349.2592902918023,-50.57107553360016,6.996755,-4.536611,0.648434,19.154114,333.999205,-60.47966,0.368777,1.509764,6.250784,-0.879497,-5.479054,0.249364,0.011308
6502689234716313984,349.20124964003645,-50.54964982735151,7.284324,-5.013552,0.608263,19.420284,334.082296,-60.467755,-0.283396,-0.99947,6.290219,-0.895738,-5.830844,0.676672,4.0E-6
6502689342091567104,349.2487279186908,-50.56080327762443,7.402305,-4.948507,0.76065,19.927759,334.023687,-60.481901,-0.151158,-0.358859,6.258819,-0.88877,-5.936889,0.601501,0.0
6502702188337793280,349.08104717716117,-50.2878466580029,7.37081,-4.928824,0.586474,19.147906,334.576312,-60.5916,0.059642,0.222918,6.401842,-1.144638,-5.909635,0.564128,0.0
6502729126372974208,348.1826732679535,-50.427333987142326,7.088226,-4.71787,0.73459,20.05326,335.149984,-60.074547,0.222184,0.398893,6.949167,-0.924424,-5.636768,0.303421,3.77E-4
6502740499445998208,348.9532065258981,-50.4579341137348,6.949304,-4.9863,0.683136,19.238395,334.436967,-60.415899,0.390402,1.433033,6.459105,-0.964917,-5.506,0.668524,0.013254
6502755617731024896,348.69331452619025,-50.03779788796463,7.085324,-4.644564,0.601727,19.021858,335.293391,-60.577927,-0.145777,-0.679018,6.682838,-1.35747,-5.602449,0.278181,8.11E-4
6502970881491789824,347.76232548753154,-49.77691116882571,6.978246,-4.72314,0.603335,19.180231,336.49224,-60.299105,-0.201746,-0.78192,7.314766,-1.526204,-5.54387,0.272759,0.002874
6500650194699005568,347.91283412160504,-52.40011832366098,7.421092,-5.35478,0.733103,18.192645,332.5392,-58.608598,0.120269,0.940498,6.817172,1.051118,-6.078521,0.88481,0.0
6500855318041045888,347.22436909433407,-51.98589667034087,7.378917,-5.492304,0.610469,19.292825,333.673086,-58.583838,0.110882,0.422181,7.299296,0.708633,-6.090212,0.944874,0.0
6500864217213250048,346.841920731261,-52.01264017405717,6.999909,-4.86806,0.596911,19.206746,333.937249,-58.39124,0.374663,1.52253,7.527145,0.773834,-5.630378,0.351236,4.25E-4
6500871707636390144,346.95735799601124,-51.87281966345335,7.208791,-5.257685,0.537769,19.163595,334.045593,-58.537537,-0.387882,-1.670115,7.48028,0.624108,-5.895997,0.710576,1.0E-6
6500884802993461248,346.6517453340015,-52.17015556656015,6.995777,-4.874628,0.70995,18.419312,333.862072,-58.19914,0.169974,1.203201,7.615747,0.948805,-5.635448,0.341164,3.8E-4
6500910504077886848,346.0949031206148,-51.69355112674087,7.190821,-5.079384,0.938299,17.059621,334.972828,-58.253467,0.025643,0.436557,8.036708,0.539101,-5.884412,0.442865,1.0E-6
6500936613181406464,346.10373213042317,-51.528841388803826,6.786934,-4.906761,0.661898,18.664123,335.205237,-58.364158,0.431405,2.864895,8.06053,0.376031,-5.455494,0.343048,0.019969
6501155278556969344,352.09870730148015,-52.56444111084175,7.427753,-4.691292,0.720596,20.310239,328.642374,-60.21973,0.595335,1.018249,4.267358,0.896083,-5.812812,0.681899,6.0E-6
6501341955015271168,350.12095246551416,-52.58728141074946,7.453817,-4.691274,0.61114,19.057284,330.41718,-59.414149,0.212422,1.010335,5.459624,1.050726,-5.922418,0.467027,0.0
6501367144998723712,349.51245317818257,-52.0841760067769,7.621386,-5.0617,0.608908,19.95413,331.629083,-59.525299,-0.609342,-1.683661,5.892515,0.599063,-6.160785,0.73782,0.0
6501415106898346752,351.1414253063272,-52.04487967618892,7.641475,-5.05696,0.598286,18.90693,330.218273,-60.234717,-0.204432,-1.126234,4.903063,0.439479,-6.105354,0.910519,0.0
6501420089060435200,350.8439415889429,-51.93802808728168,6.463414,-4.235517,0.588357,19.083777,330.636449,-60.19207,0.031506,0.151599,5.097011,0.353692,-4.855434,0.193227,0.999592
6501458404465460992,349.64473303507197,-52.03616604602133,7.457129,-5.099902,1.04646,15.559475,331.579385,-59.616326,0.042642,1.507661,5.818145,0.540846,-5.996818,0.810886,0.0
6501457712973363712,349.6306539779876,-52.121812328782454,7.65391,-5.361283,0.667512,19.638385,331.474458,-59.548592,0.34879,1.283062,5.815612,0.626891,-6.226709,1.044408,0.0
6501462458914630912,349.52189655220093,-51.97510612043562,7.499559,-4.719626,0.585572,19.857722,331.77075,-59.607643,-0.426768,-1.33323,5.901085,0.490175,-5.994424,0.413934,0.0
6501469017327601024,349.77519097115015,-51.80042697398821,6.625916,-4.222596,0.65582,19.364071,331.789069,-59.841882,-0.03028,-0.122191,5.768705,0.296709,-5.053737,0.057342,0.973523
6501475653054097152,350.1962895733928,-51.88406973819885,7.609756,-5.294915,0.954138,17.180612,331.298425,-59.960797,0.438171,6.753119,5.500118,0.347166,-6.146341,1.043191,0.0
6501478985948720640,350.07791496164555,-51.83390678044141,6.59878,-4.120971,0.61053,18.908606,331.47337,-59.947073,-0.101129,-0.53192,5.578841,0.306375,-5.003501,-0.01056,0.986997
6501494860147916672,349.8186225399068,-51.65763425350041,7.307159,-5.224836,0.763925,20.034831,331.948477,-59.963221,0.088156,0.204577,5.760243,0.151651,-5.855168,0.966512,3.0E-6
6501507294076007552,349.7073886145439,-51.38140212029772,7.02626,-4.645657,0.740165,18.364319,332.434226,-60.112359,0.125742,0.827438,5.864258,-0.113445,-5.506746,0.411932,0.007075
6501570825232486400,352.4659244735852,-51.96812444589508,6.425207,-4.119281,0.688778,18.669703,329.060102,-60.822925,-0.083928,-0.52912,4.099547,0.281316,-4.745142,0.232228,0.999959
6501599829148221184,351.5640255890672,-52.03337981696762,7.407783,-4.496856,0.608277,19.928759,329.838673,-60.414684,-0.253359,-0.764841,4.645807,0.400369,-5.794936,0.424066,9.0E-6
6501601577199536000,351.3393612311281,-52.07723201317824,7.497511,-4.696129,0.743399,20.643362,329.991069,-60.290891,0.061008,0.084244,4.778581,0.4585,-5.91448,0.589516,0.0
6501607177835680512,351.46816868175904,-51.93799684438809,7.447403,-4.550955,0.583268,19.52685,330.055802,-60.44789,-0.18023,-0.698164,4.714464,0.311659,-5.843681,0.461867,3.0E-6
6501641232632969216,351.6505959831451,-51.61134913620807,7.344971,-4.685627,0.684739,18.948532,330.321184,-60.76801,0.114143,0.620575,4.636051,-0.024929,-5.74755,0.620171,2.8E-5
6501670812071184768,352.4559404808299,-51.64551016882087,7.445741,-5.000351,0.58631,19.556247,329.494207,-61.067206,-0.161566,-0.535707,4.135172,-0.039385,-5.841816,1.009703,5.0E-6
6501679440661694080,352.47700492970614,-51.48648894660899,7.633806,-5.050833,1.062,14.116546,329.685002,-61.197491,0.041087,2.543413,4.13665,-0.198937,-6.032436,1.04232,0.0
6498395538731030784,354.98498718085676,-52.56611354035561,6.885251,-4.021582,0.662157,19.245351,325.774273,-61.275338,0.016833,0.073967,2.517874,0.763336,-5.102054,0.349707,0.975478
6501725237896628224,351.9519018066518,-51.44820975690834,7.642342,-4.715328,0.874161,17.700139,330.251264,-61.014166,-0.058416,-0.624445,4.465925,-0.206056,-6.033157,0.649443,0.0
6498405434335826048,354.89491039540883,-52.32091338040318,7.806101,-4.583517,0.610933,19.43723,326.160571,-61.44521,0.052707,0.195419,2.586791,0.521698,-6.057187,0.84377,0.0
6501788562894359168,351.6250962141082,-50.634622441787364,7.054864,-4.352989,0.681633,19.158768,331.695638,-61.484836,0.286631,1.143893,4.752179,-0.99486,-5.424221,0.30013,0.036645
6501799149989897728,350.8664478104834,-51.6846446901748,7.690707,-5.102953,0.961664,16.832588,330.959676,-60.388883,0.134095,2.370599,5.111877,0.100363,-6.171613,0.914111,0.0
6501804853706465024,350.8848765286979,-51.670745188858156,7.707343,-5.1,0.849787,18.042606,330.961574,-60.406852,0.087613,0.770326,5.102092,0.085262,-6.186917,0.911114,0.0
6501845600060209920,350.8972446174751,-51.326534032463464,7.324546,-4.952935,0.591506,19.88917,331.423742,-60.665432,-0.034211,-0.076467,5.133249,-0.257623,-5.788755,0.803722,1.3E-5
6501846390334223232,350.8244655397331,-51.23894708250273,7.394748,-4.446514,0.839044,17.132686,331.613618,-60.698591,0.3233,4.763799,5.188389,-0.339497,-5.804094,0.283448,9.0E-6
6501848932954984960,350.5782589791957,-51.25356318733873,7.316967,-4.489464,0.747718,20.392251,331.822328,-60.582421,0.354592,0.57187,5.339797,-0.307205,-5.741319,0.309315,3.7E-5
6498530400704060032,353.6732035960059,-52.38146811112241,7.836997,-4.896018,0.589478,18.794874,327.339059,-60.957096,-0.129174,-0.655707,3.327387,0.631718,-6.165779,1.019307,0.0
6498546103104505344,353.15092093803685,-52.33459739718183,7.612498,-4.672411,0.740305,19.869442,327.91763,-60.800064,-1.256466,-3.386144,3.649069,0.609996,-5.948475,0.755661,0.0
6498577649640795008,353.7849350762663,-52.343991530821604,7.862186,-4.851061,0.916807,16.870724,327.273135,-61.028074,0.334757,6.191831,3.262116,0.589291,-6.182191,0.984387,0.0
6498579333267972480,353.7854238349643,-52.272535754600746,7.501298,-4.560942,0.894446,17.057599,327.361379,-61.085365,-0.023921,-0.392832,3.267055,0.518006,-5.800891,0.720229,8.0E-6
6501947992080634496,351.0639721714867,-50.78373860271974,7.603599,-4.777813,0.808382,18.331966,332.027255,-61.133903,0.028519,0.213961,5.089638,-0.80872,-6.038187,0.607592,0.0
6498610733772141824,354.0132039298726,-52.09409873648109,7.375312,-4.434568,0.758927,20.371681,327.351816,-61.311912,0.477818,0.869351,3.140551,0.330011,-5.656106,0.623954,2.83E-4
6498628222878947712,353.60866365276195,-52.151117541153816,6.622772,-3.961584,0.808242,20.695233,327.69179,-61.116614,0.560831,0.62941,3.384112,0.404993,-4.887062,0.168038,0.999161
6498642005429090688,353.2794810962247,-52.14526065698458,6.528203,-3.892207,0.588676,19.175934,328.029507,-60.997764,-0.112287,-0.527258,3.585952,0.4149,-4.799102,0.07542,0.99973
6498662410818474880,353.7203410001222,-51.854214326214056,7.554693,-4.802251,0.716481,18.2098,327.953996,-61.394063,-0.042441,-0.376787,3.337803,0.103773,-5.874313,0.942343,2.0E-6
6559477811996423424,327.8571222918665,-48.58566324524209,5.289616,-5.774087,0.762522,19.873212,348.7774,-49.309156,-0.337434,-0.830206,20.086786,1.045298,-4.958728,-0.170218,0.9915
6559483236538825600,327.67784297291183,-48.448503900470705,5.207781,-5.714383,0.569448,19.411666,349.027505,-49.22989,0.217012,0.76106,20.251318,0.968794,-4.865548,-0.208284,0.997845
6559669019644757120,333.0755750652473,-50.02643744289405,6.180412,-5.960448,0.712041,19.398685,344.909478,-52.074872,-0.446732,-1.453974,16.392518,1.095118,-5.662491,0.18022,2.55E-4
6559672936654949760,333.0680148251867,-49.84718926143963,5.801705,-5.426871,0.64528,19.860954,345.183065,-52.137458,0.07439,0.176533,16.459048,0.928599,-5.122327,-0.192002,0.893999
6559675857232488192,332.96198793416625,-49.83315352014653,5.585629,-5.538231,0.694392,18.868483,345.245642,-52.079186,-0.078805,-0.374783,16.528066,0.939113,-4.961953,-0.022731,0.993413
6559692006308763648,332.58304872165,-49.718500844776194,5.560289,-5.159927,0.628975,19.96391,345.564339,-51.893425,0.124448,0.291356,16.797446,0.917163,-4.81877,-0.404012,0.99853
6559693896094472320,332.69118387998213,-49.59195656882876,5.43936,-5.215787,0.615979,19.092068,345.714732,-52.004427,0.192722,0.800502,16.776305,0.774099,-4.721141,-0.300722,0.999675
6559720559251434496,332.2077152802969,-49.61381207816533,5.451974,-5.516691,0.686603,18.836747,345.862837,-51.703956,0.049212,0.264334,17.061739,0.905234,-4.85627,-0.066923,0.998721
6559724613700487168,332.020572277296,-49.70627426051873,5.452687,-5.820241,0.623288,19.039584,345.792221,-51.558,0.19986,0.978667,17.141846,1.034885,-4.972939,0.20003,0.99634
